Date,^GSPC,Rate
2013-11-24,1804.76,0.37
2013-12-01,1805.81,0.06
2013-12-08,1805.09,-0.04
2013-12-15,1775.32,-1.65
2013-12-22,1818.32,2.42
2013-12-29,1841.4,1.27
2014-01-05,1831.37,-0.54
2014-01-12,1842.37,0.6
2014-01-19,1838.7,-0.2
2014-01-26,1790.29,-2.63
2014-02-02,1782.59,-0.43
2014-02-09,1797.02,0.81
2014-02-16,1838.63,2.32
2014-02-23,1836.25,-0.13
2014-03-02,1859.45,1.26
2014-03-09,1878.04,1.0
2014-03-16,1841.13,-1.97
2014-03-23,1866.52,1.38
2014-03-30,1857.62,-0.48
2014-04-06,1865.09,0.4
2014-04-13,1815.69,-2.65
2014-04-20,1864.85,2.71
2014-04-27,1863.4,-0.08
2014-05-04,1881.14,0.95
2014-05-11,1878.48,-0.14
2014-05-18,1877.86,-0.03
2014-05-25,1900.53,1.21
2014-06-01,1923.57,1.21
2014-06-08,1949.44,1.34
2014-06-15,1936.16,-0.68
2014-06-22,1962.87,1.38
2014-06-29,1960.96,-0.1
2014-07-06,1985.44,1.25
2014-07-13,1967.57,-0.9
2014-07-20,1978.22,0.54
2014-07-27,1978.34,0.01
2014-08-03,1925.15,-2.69
2014-08-10,1931.59,0.33
2014-08-17,1955.06,1.22
2014-08-24,1988.4,1.71
2014-08-31,2003.37,0.75
2014-09-07,2007.71,0.22
2014-09-14,1985.54,-1.1
2014-09-21,2010.4,1.25
2014-09-28,1982.85,-1.37
2014-10-05,1967.9,-0.75
2014-10-12,1906.13,-3.14
2014-10-19,1886.76,-1.02
2014-10-26,1964.58,4.12
2014-11-02,2018.05,2.72
2014-11-09,2031.92,0.69
2014-11-16,2039.82,0.39
2014-11-23,2063.5,1.16
2014-11-30,2067.56,0.2
2014-12-07,2075.37,0.38
2014-12-14,2002.33,-3.52
2014-12-21,2070.65,3.41
2014-12-28,2088.77,0.88
2015-01-04,2058.2,-1.46
2015-01-11,2044.81,-0.65
2015-01-18,2019.42,-1.24
2015-01-25,2051.82,1.6
2015-02-01,1994.99,-2.77
2015-02-08,2055.47,3.03
2015-02-15,2096.99,2.02
2015-02-22,2110.3,0.63
2015-03-01,2104.5,-0.27
2015-03-08,2071.26,-1.58
2015-03-15,2053.4,-0.86
2015-03-22,2108.1,2.66
2015-03-29,2061.02,-2.23
2015-04-05,2066.96,0.29
2015-04-12,2102.06,1.7
2015-04-19,2081.18,-0.99
2015-04-26,2117.69,1.75
2015-05-03,2108.29,-0.44
2015-05-10,2116.1,0.37
2015-05-17,2122.73,0.31
2015-05-24,2126.06,0.16
2015-05-31,2107.39,-0.88
2015-06-07,2092.83,-0.69
2015-06-14,2094.11,0.06
2015-06-21,2109.99,0.76
2015-06-28,2101.49,-0.4
2015-07-05,2076.78,-1.18
2015-07-12,2076.62,-0.01
2015-07-19,2126.64,2.41
2015-07-26,2079.65,-2.21
2015-08-02,2103.84,1.16
2015-08-09,2077.57,-1.25
2015-08-16,2091.54,0.67
2015-08-23,1970.89,-5.77
2015-08-30,1988.87,0.91
2015-09-06,1921.22,-3.4
2015-09-13,1961.05,2.07
2015-09-20,1958.03,-0.15
2015-09-27,1931.34,-1.36
2015-10-04,1951.36,1.04
2015-10-11,2014.89,3.26
2015-10-18,2033.11,0.9
2015-10-25,2075.15,2.07
2015-11-01,2079.36,0.2
2015-11-08,2099.2,0.95
2015-11-15,2023.04,-3.63
2015-11-22,2089.17,3.27
2015-11-29,2090.11,0.04
2015-12-06,2091.69,0.08
2015-12-13,2012.37,-3.79
2015-12-20,2005.55,-0.34
2015-12-27,2060.99,2.76
2016-01-03,2043.94,-0.83
2016-01-10,1922.03,-5.96
2016-01-17,1880.33,-2.17
2016-01-24,1906.9,1.41
2016-01-31,1940.24,1.75
2016-02-07,1880.05,-3.1
2016-02-14,1864.78,-0.81
2016-02-21,1917.78,2.84
2016-02-28,1948.05,1.58
2016-03-06,1999.99,2.67
2016-03-13,2022.19,1.11
2016-03-20,2049.58,1.35
2016-03-27,2035.94,-0.67
2016-04-03,2072.78,1.81
2016-04-10,2047.6,-1.21
2016-04-17,2080.73,1.62
2016-04-24,2091.58,0.52
2016-05-01,2065.3,-1.26
2016-05-08,2057.14,-0.4
2016-05-15,2046.61,-0.51
2016-05-22,2052.32,0.28
2016-05-29,2099.06,2.28
2016-06-05,2099.13,0.0
2016-06-12,2096.07,-0.15
2016-06-19,2071.22,-1.19
2016-06-26,2037.41,-1.63
2016-07-03,2102.95,3.22
2016-07-10,2129.9,1.28
2016-07-17,2161.74,1.49
2016-07-24,2175.03,0.61
2016-07-31,2173.6,-0.07
2016-08-07,2182.87,0.43
2016-08-14,2184.05,0.05
2016-08-21,2183.87,-0.01
2016-08-28,2169.04,-0.68
2016-09-04,2179.98,0.5
2016-09-11,2127.81,-2.39
2016-09-18,2139.16,0.53
2016-09-25,2164.69,1.19
2016-10-02,2168.27,0.17
2016-10-09,2153.74,-0.67
2016-10-16,2132.98,-0.96
2016-10-23,2141.16,0.38
2016-10-30,2126.41,-0.69
2016-11-06,2085.18,-1.94
2016-11-13,2164.45,3.8
2016-11-20,2181.9,0.81
2016-11-27,2213.35,1.44
2016-12-04,2191.95,-0.97
2016-12-11,2259.53,3.08
2016-12-18,2258.07,-0.06
2016-12-25,2263.79,0.25
2017-01-01,2238.83,-1.1
2017-01-08,2276.98,1.7
2017-01-15,2274.64,-0.1
2017-01-22,2271.31,-0.15
2017-01-29,2294.69,1.03
2017-02-05,2297.42,0.12
2017-02-12,2316.1,0.81
2017-02-19,2351.16,1.51
2017-02-26,2367.34,0.69
2017-03-05,2383.12,0.67
2017-03-12,2372.6,-0.44
2017-03-19,2378.25,0.24
2017-03-26,2343.98,-1.44
2017-04-02,2362.72,0.8
2017-04-09,2355.54,-0.3
2017-04-16,2328.95,-1.13
2017-04-23,2348.69,0.85
2017-04-30,2384.2,1.51
2017-05-07,2399.29,0.63
2017-05-14,2390.9,-0.35
2017-05-21,2381.73,-0.38
2017-05-28,2415.82,1.43
2017-06-04,2439.07,0.96
2017-06-11,2431.77,-0.3
2017-06-18,2433.15,0.06
2017-06-25,2438.3,0.21
2017-07-02,2423.41,-0.61
2017-07-09,2425.18,0.07
2017-07-16,2459.27,1.41
2017-07-23,2472.54,0.54
2017-07-30,2472.1,-0.02
2017-08-06,2476.83,0.19
2017-08-13,2441.32,-1.43
2017-08-20,2425.55,-0.65
2017-08-27,2443.05,0.72
2017-09-03,2476.55,1.37
2017-09-10,2461.43,-0.61
2017-09-17,2500.23,1.58
2017-09-24,2502.22,0.08
2017-10-01,2519.36,0.68
2017-10-08,2549.33,1.19
2017-10-15,2553.17,0.15
2017-10-22,2575.21,0.86
2017-10-29,2581.07,0.23
2017-11-05,2587.84,0.26
2017-11-12,2582.3,-0.21
2017-11-19,2578.85,-0.13
2017-11-26,2602.42,0.91
2017-12-03,2642.22,1.53
2017-12-10,2651.5,0.35
2017-12-17,2675.81,0.92
2017-12-24,2683.34,0.28
2017-12-31,2673.61,-0.36
2018-01-07,2743.15,2.6
2018-01-14,2786.24,1.57
2018-01-21,2810.3,0.86
2018-01-28,2872.87,2.23
2018-02-04,2762.13,-3.85
2018-02-11,2619.55,-5.16
2018-02-18,2732.22,4.3
2018-02-25,2747.3,0.55
2018-03-04,2691.25,-2.04
2018-03-11,2786.57,3.54
2018-03-18,2752.01,-1.24
2018-03-25,2588.26,-5.95
2018-04-01,2640.87,2.03
2018-04-08,2604.47,-1.38
2018-04-15,2656.3,1.99
2018-04-22,2670.14,0.52
2018-04-29,2669.91,-0.01
2018-05-06,2663.42,-0.24
2018-05-13,2727.72,2.41
2018-05-20,2712.97,-0.54
2018-05-27,2721.33,0.31
2018-06-03,2734.62,0.49
2018-06-10,2779.03,1.62
2018-06-17,2779.66,0.02
2018-06-24,2754.88,-0.89
2018-07-01,2718.37,-1.33
2018-07-08,2759.82,1.52
2018-07-15,2801.31,1.5
2018-07-22,2801.83,0.02
2018-07-29,2818.82,0.61
2018-08-05,2840.35,0.76
2018-08-12,2833.28,-0.25
2018-08-19,2850.13,0.59
2018-08-26,2874.69,0.86
2018-09-02,2901.52,0.93
2018-09-09,2871.68,-1.03
2018-09-16,2904.98,1.16
2018-09-23,2929.67,0.85
2018-09-30,2913.98,-0.54
2018-10-07,2885.57,-0.97
2018-10-14,2767.13,-4.1
2018-10-21,2767.78,0.02
2018-10-28,2658.69,-3.94
2018-11-04,2723.06,2.42
2018-11-11,2781.01,2.13
2018-11-18,2736.27,-1.61
2018-11-25,2632.56,-3.79
2018-12-02,2760.17,4.85
2018-12-09,2633.08,-4.6
2018-12-16,2599.95,-1.26
2018-12-23,2416.62,-7.05
2018-12-30,2485.74,2.86
2019-01-06,2531.94,1.86
2019-01-13,2596.26,2.54
2019-01-20,2670.71,2.87
2019-01-27,2664.76,-0.22
2019-02-03,2706.53,1.57
2019-02-10,2707.88,0.05
2019-02-17,2775.6,2.5
2019-02-24,2792.67,0.62
2019-03-03,2803.69,0.39
2019-03-10,2743.07,-2.16
2019-03-17,2822.48,2.89
2019-03-24,2800.71,-0.77
2019-03-31,2834.4,1.2
2019-04-07,2892.74,2.06
2019-04-14,2907.41,0.51
2019-04-21,2905.03,-0.08
2019-04-28,2939.88,1.2
2019-05-05,2945.64,0.2
2019-05-12,2881.4,-2.18
2019-05-19,2859.53,-0.76
2019-05-26,2826.06,-1.17
2019-06-02,2752.06,-2.62
2019-06-09,2873.34,4.41
2019-06-16,2886.98,0.47
2019-06-23,2950.46,2.2
2019-06-30,2941.76,-0.29
2019-07-07,2990.41,1.65
2019-07-14,3013.77,0.78
2019-07-21,2976.61,-1.23
2019-07-28,3025.86,1.65
2019-08-04,2932.05,-3.1
2019-08-11,2918.65,-0.46
2019-08-18,2888.68,-1.03
2019-08-25,2847.11,-1.44
2019-09-01,2926.46,2.79
2019-09-08,2978.71,1.79
2019-09-15,3007.39,0.96
2019-09-22,2992.07,-0.51
2019-09-29,2961.79,-1.01
2019-10-06,2952.01,-0.33
2019-10-13,2970.27,0.62
2019-10-20,2986.2,0.54
2019-10-27,3022.55,1.22
2019-11-03,3066.91,1.47
2019-11-10,3093.08,0.85
2019-11-17,3120.46,0.89
2019-11-24,3110.29,-0.33
2019-12-01,3140.98,0.99
2019-12-08,3145.91,0.16
2019-12-15,3168.8,0.73
2019-12-22,3221.22,1.65
2019-12-29,3240.02,0.58
2020-01-05,3234.85,-0.16
2020-01-12,3265.35,0.94
2020-01-19,3329.62,1.97
2020-01-26,3295.47,-1.03
2020-02-02,3225.52,-2.12
2020-02-09,3327.71,3.17
2020-02-16,3380.16,1.58
2020-02-23,3337.75,-1.25
2020-03-01,2954.22,-11.49
2020-03-08,2972.37,0.61
2020-03-15,2711.02,-8.79
2020-03-22,2304.92,-14.98
2020-03-29,2541.47,10.26
2020-04-05,2488.65,-2.08
2020-04-12,2789.82,12.1
2020-04-19,2874.56,3.04
2020-04-26,2836.74,-1.32
2020-05-03,2830.71,-0.21
2020-05-10,2929.8,3.5
2020-05-17,2863.7,-2.26
2020-05-24,2955.45,3.2
2020-05-31,3044.31,3.01
2020-06-07,3193.93,4.91
2020-06-14,3041.31,-4.78
2020-06-21,3097.74,1.86
2020-06-28,3009.05,-2.86
2020-07-05,3130.01,4.02
2020-07-12,3185.04,1.76
2020-07-19,3224.73,1.25
2020-07-26,3215.63,-0.28
2020-08-02,3271.12,1.73
2020-08-09,3351.28,2.45
2020-08-16,3372.85,0.64
2020-08-23,3397.16,0.72
2020-08-30,3508.01,3.26
2020-09-06,3426.96,-2.31
2020-09-13,3340.97,-2.51
2020-09-20,3319.47,-0.64
2020-09-27,3298.46,-0.63
2020-10-04,3348.42,1.51
2020-10-11,3477.14,3.84
2020-10-18,3483.81,0.19
2020-10-25,3465.39,-0.53
2020-11-01,3269.96,-5.64
2020-11-08,3509.44,7.32
2020-11-15,3585.15,2.16
2020-11-22,3557.54,-0.77
2020-11-29,3638.35,2.27
2020-12-06,3699.12,1.67
2020-12-13,3663.46,-0.96
2020-12-20,3709.41,1.25
2020-12-27,3703.06,-0.17
2021-01-03,3756.07,1.43
2021-01-10,3824.68,1.83
2021-01-17,3768.25,-1.48
2021-01-24,3841.47,1.94
2021-01-31,3714.24,-3.31
2021-02-07,3886.83,4.65
2021-02-14,3934.83,1.23
2021-02-21,3906.71,-0.71
2021-02-28,3811.15,-2.45
2021-03-07,3841.94,0.81
2021-03-14,3943.34,2.64
2021-03-21,3913.1,-0.77
2021-03-28,3974.54,1.57
2021-04-04,4019.87,1.14
2021-04-11,4128.8,2.71
2021-04-18,4185.47,1.37
2021-04-25,4180.17,-0.13
2021-05-02,4181.17,0.02
2021-05-09,4232.6,1.23
2021-05-16,4173.85,-1.39
2021-05-23,4155.86,-0.43
2021-05-30,4204.11,1.16
2021-06-06,4229.89,0.61
2021-06-13,4247.44,0.41
2021-06-20,4166.45,-1.91
2021-06-27,4280.7,2.74
2021-07-04,4352.34,1.67
2021-07-11,4369.55,0.4
2021-07-18,4327.16,-0.97
2021-07-25,4411.79,1.96
2021-08-01,4395.26,-0.37
2021-08-08,4436.52,0.94
2021-08-15,4468.0,0.71
2021-08-22,4441.67,-0.59
2021-08-29,4509.37,1.52
2021-09-05,4535.43,0.58
2021-09-12,4458.58,-1.69
2021-09-19,4432.99,-0.57
2021-09-26,4455.48,0.51
2021-10-03,4357.04,-2.21
2021-10-10,4391.34,0.79
2021-10-17,4471.37,1.82
2021-10-24,4544.9,1.64
2021-10-31,4605.38,1.33
2021-11-07,4697.53,2.0
2021-11-14,4682.85,-0.31
2021-11-21,4697.96,0.32
2021-11-28,4594.62,-2.2
2021-12-05,4538.43,-1.22
2021-12-12,4712.02,3.82
2021-12-19,4620.64,-1.94
2021-12-26,4725.79,2.28
2022-01-02,4766.18,0.85
2022-01-09,4677.03,-1.87
2022-01-16,4662.85,-0.3
2022-01-23,4397.94,-5.68
2022-01-30,4431.85,0.77
2022-02-06,4500.53,1.55
2022-02-13,4418.64,-1.82
2022-02-20,4348.87,-1.58
2022-02-27,4384.65,0.82
2022-03-06,4328.87,-1.27
2022-03-13,4204.31,-2.88
2022-03-20,4463.12,6.16
2022-03-27,4543.06,1.79
2022-04-03,4545.86,0.06
2022-04-10,4488.28,-1.27
2022-04-17,4392.59,-2.13
2022-04-24,4271.78,-2.75
2022-05-01,4131.93,-3.27
2022-05-08,4123.34,-0.21
2022-05-15,4023.89,-2.41
2022-05-22,3901.36,-3.05
2022-05-29,4158.24,6.58
2022-06-05,4108.54,-1.2
2022-06-12,3900.86,-5.05
2022-06-19,3674.84,-5.79
2022-06-26,3911.74,6.45
2022-07-03,3825.33,-2.21
2022-07-10,3899.38,1.94
2022-07-17,3863.16,-0.93
2022-07-24,3961.63,2.55
2022-07-31,4130.29,4.26
2022-08-07,4145.19,0.36
2022-08-14,4280.15,3.26
2022-08-21,4228.48,-1.21
2022-08-28,4057.66,-4.04
2022-09-04,3924.26,-3.29
2022-09-11,4067.36,3.65
2022-09-18,3873.33,-4.77
2022-09-25,3693.23,-4.65
2022-10-02,3585.62,-2.91
2022-10-09,3639.66,1.51
2022-10-16,3583.07,-1.55
2022-10-23,3752.75,4.74
2022-10-30,3901.06,3.95
2022-11-06,3770.55,-3.35
2022-11-13,3992.93,5.9
2022-11-20,3965.34,-0.69
2022-11-27,4026.12,1.53
2022-12-04,4071.7,1.13
2022-12-11,3934.38,-3.37
2022-12-18,3852.36,-2.08
2022-12-25,3844.82,-0.2
2023-01-01,3839.5,-0.14
2023-01-08,3895.08,1.45
2023-01-15,3999.09,2.67
2023-01-22,3972.61,-0.66
2023-01-29,4070.56,2.47
2023-02-05,4136.48,1.62
2023-02-12,4090.46,-1.11
2023-02-19,4079.09,-0.28
2023-02-26,3970.04,-2.67
2023-03-05,4045.64,1.9
2023-03-12,3861.59,-4.55
2023-03-19,3916.64,1.43
2023-03-26,3970.99,1.39
2023-04-02,4109.31,3.48
2023-04-09,4105.02,-0.1
2023-04-16,4137.64,0.79
2023-04-23,4133.52,-0.1
2023-04-30,4169.48,0.87
2023-05-07,4136.25,-0.8
2023-05-14,4124.08,-0.29
2023-05-21,4191.98,1.65
2023-05-28,4205.45,0.32
2023-06-04,4282.37,1.83
2023-06-11,4298.86,0.39
2023-06-18,4409.59,2.58
2023-06-25,4348.33,-1.39
2023-07-02,4450.38,2.35
2023-07-09,4398.95,-1.16
2023-07-16,4505.42,2.42
2023-07-23,4536.34,0.69
2023-07-30,4582.23,1.01
2023-08-06,4478.03,-2.27
2023-08-13,4464.05,-0.31
2023-08-20,4369.71,-2.11
2023-08-27,4405.71,0.82
2023-09-03,4515.77,2.5
2023-09-10,4457.49,-1.29
2023-09-17,4450.32,-0.16
2023-09-24,4320.06,-2.93
2023-10-01,4288.05,-0.74
2023-10-08,4308.5,0.48
2023-10-15,4327.78,0.45
2023-10-22,4224.16,-2.39
2023-10-29,4117.37,-2.53
2023-11-05,4358.34,5.85
2023-11-12,4415.24,1.31
2023-11-19,4514.02,2.24
2023-11-26,4559.34,1.0
2023-12-03,4594.63,0.77
2023-12-10,4604.37,0.21
2023-12-17,4719.19,2.49
2023-12-24,4754.63,0.75
2023-12-31,4769.83,0.32
2024-01-07,4697.24,-1.52
2024-01-14,4783.83,1.84
2024-01-21,4839.81,1.17
2024-01-28,4890.97,1.06
2024-02-04,4958.61,1.38
2024-02-11,5026.61,1.37
2024-02-18,5005.57,-0.42
2024-02-25,5088.8,1.66
2024-03-03,5137.08,0.95
2024-03-10,5123.69,-0.26
2024-03-17,5117.09,-0.13
2024-03-24,5234.18,2.29
2024-03-31,5254.35,0.39
2024-04-07,5204.34,-0.95
2024-04-14,5123.41,-1.56
2024-04-21,4967.23,-3.05
2024-04-28,5099.96,2.67
2024-05-05,5127.79,0.55
2024-05-12,5222.68,1.85
2024-05-19,5303.27,1.54
2024-05-26,5304.72,0.03
2024-06-02,5277.51,-0.51
2024-06-09,5346.99,1.32
2024-06-16,5431.6,1.58
2024-06-23,5464.62,0.61
2024-06-30,5460.48,-0.08
2024-07-07,5567.19,1.95
2024-07-14,5615.35,0.87
2024-07-21,5505.0,-1.97
2024-07-28,5459.1,-0.83
2024-08-04,5346.56,-2.06
2024-08-11,5344.16,-0.04
2024-08-18,5554.25,3.93
2024-08-25,5634.61,1.45
2024-09-01,5648.4,0.24
2024-09-08,5408.42,-4.25
2024-09-15,5626.02,4.02
2024-09-22,5702.55,1.36
2024-09-29,5738.17,0.62
2024-10-06,5751.07,0.22
2024-10-13,5815.03,1.11
2024-10-20,5864.67,0.85
2024-10-27,5808.12,-0.96
2024-11-03,5728.8,-1.37
2024-11-10,5995.54,4.66
2024-11-17,5870.62,-2.08
2024-11-24,5969.34,1.68
2024-12-01,6032.38,1.06
2024-12-08,6090.27,0.96
2024-12-15,6051.09,-0.64
2024-12-22,5930.85,-1.99
2024-12-29,5970.84,0.67
2025-01-05,5942.47,-0.48
2025-01-12,5827.04,-1.94
2025-01-19,5996.66,2.91
2025-01-26,6101.24,1.74
2025-02-02,6040.53,-1.0
2025-02-09,6025.99,-0.24
2025-02-16,6114.63,1.47
2025-02-23,6013.13,-1.66
2025-03-02,5954.5,-0.98
2025-03-09,5770.2,-3.1
2025-03-16,5638.94,-2.27
2025-03-23,5667.56,0.51
2025-03-30,5580.94,-1.53
2025-04-06,5074.08,-9.08
2025-04-13,5363.36,5.7
2025-04-20,5282.7,-1.5
2025-04-27,5525.21,4.59
2025-05-04,5686.67,2.92
2025-05-11,5659.91,-0.47
2025-05-18,5958.38,5.27
2025-05-25,5802.82,-2.61
2025-06-01,5911.69,1.88
2025-06-08,6000.36,1.5
2025-06-15,6045.26,0.75
